Date,Time,Open,High,Low,Close,Volume,OpenInt,equity_index
2014-11-04,20:00:00,4147.87,4155.5,4143.18,4154.18,0,0,nasdaq
2014-11-04,21:00:00,4154.09,4156.21,4149.18,4156.19,0,0,nasdaq
2014-11-04,22:00:00,4156.21,4158.78,4152.37,4156.23,0,0,nasdaq
2014-11-05,16:00:00,4179.44,4179.93,4152.46,4155.56,0,0,nasdaq
2014-11-05,17:00:00,4154.75,4163.41,4143.75,4154.92,0,0,nasdaq
2014-11-05,18:00:00,4155.98,4162.45,4153.33,4162.45,0,0,nasdaq
2014-11-05,19:00:00,4161.85,4164.9,4157.67,4159.87,0,0,nasdaq
2014-11-05,20:00:00,4159.84,4162.37,4140.28,4144.72,0,0,nasdaq
2014-11-05,21:00:00,4144.73,4151.86,4143.07,4150.24,0,0,nasdaq
2014-11-05,22:00:00,4150.35,4155.15,4143.99,4153.27,0,0,nasdaq
2014-11-06,16:00:00,4146.95,4156.14,4143.33,4150.28,0,0,nasdaq
2014-11-06,17:00:00,4151.07,4152.98,4133.98,4145.06,0,0,nasdaq
2014-11-06,18:00:00,4145.05,4155.63,4144.33,4149.07,0,0,nasdaq
2014-11-06,19:00:00,4148.77,4150.06,4144.75,4147.79,0,0,nasdaq
2014-11-06,20:00:00,4148,4154.68,4148,4154.68,0,0,nasdaq
2014-11-06,21:00:00,4154.65,4158.16,4150.24,4157.17,0,0,nasdaq
2014-11-06,22:00:00,4157.07,4165.74,4152.8,4164.08,0,0,nasdaq
2014-11-07,16:00:00,4170.65,4171.13,4154.17,4157.47,0,0,nasdaq
2014-11-07,17:00:00,4156.64,4157.38,4140.19,4154.85,0,0,nasdaq
2014-11-07,18:00:00,4154.93,4160.59,4151.22,4153.66,0,0,nasdaq
2014-11-07,19:00:00,4153.76,4158.02,4152.84,4156.27,0,0,nasdaq
2014-11-07,20:00:00,4156.29,4165.56,4155.34,4162.27,0,0,nasdaq
2014-11-07,21:00:00,4162.26,4162.58,4152.19,4153.09,0,0,nasdaq
2014-11-07,22:00:00,4153.08,4160.64,4149.22,4160.5,0,0,nasdaq
2014-11-10,16:00:00,4162.35,4162.42,4151.52,4155.56,0,0,nasdaq
2014-11-10,17:00:00,4156.35,4176.28,4156.04,4173.19,0,0,nasdaq
2014-11-10,18:00:00,4174.19,4179.93,4171.5,4175.41,0,0,nasdaq
2014-11-10,19:00:00,4175.28,4175.69,4168.92,4171.15,0,0,nasdaq
2014-11-10,20:00:00,4170.92,4174.93,4169.35,4170.87,0,0,nasdaq
2014-11-10,21:00:00,4170.83,4176.96,4170.61,4175.07,0,0,nasdaq
2014-11-10,22:00:00,4175.14,4177.65,4170.92,4175.95,0,0,nasdaq
2014-08-12,16:00:00,16569.98,16581.86,16527.63,16573.13,0,0,djia
2014-08-12,17:00:00,16573.64,16588.99,16543.56,16552.16,0,0,djia
2014-08-12,18:00:00,16551.74,16551.84,16518.16,16533.58,0,0,djia
2014-08-12,19:00:00,16533.3,16571.01,16520.31,16560.83,0,0,djia
2014-08-12,20:00:00,16560.95,16573.09,16543.33,16550.79,0,0,djia
2014-08-12,21:00:00,16551.4,16552.23,16518.95,16538.1,0,0,djia
2014-08-12,22:00:00,16537.65,16574.8,16536.65,16560.54,0,0,djia
2014-08-13,16:00:00,16560.54,16628.91,16559.71,16588.58,0,0,djia
2014-08-13,17:00:00,16587.93,16612.36,16582.81,16611.78,0,0,djia
2014-08-13,18:00:00,16612.93,16670.1,16612.93,16652.86,0,0,djia
2014-08-13,19:00:00,16652.86,16656.29,16640.21,16653.87,0,0,djia
2014-08-13,20:00:00,16653.67,16657.87,16644.67,16651.67,0,0,djia
2014-08-13,21:00:00,16651.67,16651.67,16633.75,16644,0,0,djia
2014-08-13,22:00:00,16644.03,16654.85,16637.92,16651.8,0,0,djia
2014-08-14,16:00:00,16651.8,16680.54,16646.6,16669.63,0,0,djia
2014-08-14,17:00:00,16669.86,16684.44,16651.67,16670.74,0,0,djia
2014-08-14,18:00:00,16670.81,16694.76,16670.01,16694.76,0,0,djia
2014-08-14,19:00:00,16694.95,16699.16,16687.32,16692.96,0,0,djia
2014-08-14,20:00:00,16693,16708.12,16687.57,16693.9,0,0,djia
2014-08-14,21:00:00,16694.06,16704.58,16689.64,16700.63,0,0,djia
2014-08-14,22:00:00,16700.86,16714.22,16700.64,16713.58,0,0,djia
2014-08-15,16:00:00,16713.58,16761.24,16713.58,16761.24,0,0,djia
2014-08-15,17:00:00,16761.72,16775.05,16621.81,16663.16,0,0,djia
2014-08-15,18:00:00,16663.16,16688.53,16575.52,16601.19,0,0,djia
2014-08-15,19:00:00,16601.26,16644.45,16587.55,16626.77,0,0,djia
2014-08-15,20:00:00,16626.34,16639.39,16601.07,16607.01,0,0,djia
2014-08-15,21:00:00,16605.91,16670.16,16605.91,16654.79,0,0,djia
2014-08-15,22:00:00,16654.97,16677.87,16644.74,16662.91,0,0,djia
2014-08-18,16:00:00,16662.91,16793.93,16662.91,16793.93,0,0,djia
2014-08-18,17:00:00,16794.01,16825.45,16787.53,16821.05,0,0,djia
2014-08-18,18:00:00,16821.37,16827.92,16813.27,16823.73,0,0,djia
2014-08-18,19:00:00,16823.67,16840.16,16823.43,16834.09,0,0,djia
2014-08-18,20:00:00,16834,16836.3,16823.22,16831.68,0,0,djia
2014-08-18,21:00:00,16831.65,16834.02,16822.3,16830.45,0,0,djia
2014-08-18,22:00:00,16830.39,16838.74,16818.2,16838.74,0,0,djia
2014-08-19,16:00:00,16838.74,16892.49,16838.74,16891.36,0,0,djia
2014-08-19,17:00:00,16890.52,16909.21,16880.95,16907.26,0,0,djia
2014-08-19,18:00:00,16907.69,16910.2,16896.14,16906.46,0,0,djia
2014-08-19,19:00:00,16906.59,16918.21,16902.71,16915.31,0,0,djia
2014-08-19,20:00:00,16915.68,16920.83,16910.09,16913.73,0,0,djia
2014-08-19,21:00:00,16913.51,16928.79,16912.96,16923.6,0,0,djia
2014-08-19,22:00:00,16925.7,16929.07,16913.78,16919.59,0,0,djia
2014-08-20,16:00:00,16919.59,16924.35,16898.31,16916.83,0,0,djia
2014-08-20,17:00:00,16917.3,16948.85,16914.49,16944.77,0,0,djia
2014-08-20,18:00:00,16945.67,16957.34,16942.36,16951.67,0,0,djia
2014-08-20,19:00:00,16951.51,16953.79,16946.97,16950.52,0,0,djia
2014-08-20,20:00:00,16951.16,16969.24,16948.85,16958,0,0,djia
2014-08-20,21:00:00,16958.22,16981.34,16921.64,16980.91,0,0,djia
2014-08-20,22:00:00,16980.82,16994.83,16977.42,16979.13,0,0,djia
2014-08-21,16:00:00,16979.13,17028.81,16976.94,17025.94,0,0,djia
2014-08-21,17:00:00,17026.83,17058.79,17005.71,17055.5,0,0,djia
2014-08-21,18:00:00,17055.19,17061.49,17044.14,17045.12,0,0,djia
2014-08-21,19:00:00,17044.93,17053.82,17041.87,17046.62,0,0,djia
2014-08-21,20:00:00,17046.81,17061.36,17046.59,17057.15,0,0,djia
2014-08-21,21:00:00,17057.15,17072.49,17053.32,17071.18,0,0,djia
2014-08-21,22:00:00,17071.06,17074.43,17036.41,17039.49,0,0,djia
2014-08-22,16:00:00,17039.49,17039.56,17009.41,17032.97,0,0,djia
2014-08-22,17:00:00,17032.93,17063.96,16991.14,16994.91,0,0,djia
2014-08-22,18:00:00,16994.98,17028.48,16984.52,17015.6,0,0,djia
2014-08-22,19:00:00,17016.12,17037.98,17010.4,17028.41,0,0,djia
2014-08-22,20:00:00,17028.54,17035.9,17022.44,17024.94,0,0,djia
2014-08-22,21:00:00,17024.84,17027.68,16997.49,17011.74,0,0,djia
2014-08-22,22:00:00,17011.36,17035.48,16994.25,17001.22,0,0,djia
2014-08-25,16:00:00,17001.22,17100.51,17001.22,17096.97,0,0,djia
2014-08-25,17:00:00,17097.29,17119.72,17085.87,17117.74,0,0,djia
2014-08-25,18:00:00,17117.28,17124.74,17110.15,17112.86,0,0,djia
2014-08-25,19:00:00,17112.93,17114.1,17080.58,17083.32,0,0,djia
2014-08-25,20:00:00,17082.81,17094.67,17072.5,17089.69,0,0,djia
2014-08-25,21:00:00,17089.88,17091.62,17072.86,17086.09,0,0,djia
2014-08-25,22:00:00,17086.09,17088.33,17076.8,17076.87,0,0,djia
2014-08-26,16:00:00,17076.87,17122.11,17076.87,17120.03,0,0,djia
2014-08-26,17:00:00,17119.28,17147.86,17112.05,17146.53,0,0,djia
2014-08-26,18:00:00,17146.66,17153.8,17131.57,17131.81,0,0,djia
2014-08-26,19:00:00,17132.03,17139.46,17123.11,17126.03,0,0,djia
2014-08-26,20:00:00,17126.12,17134.08,17117.74,17126.53,0,0,djia
2014-08-26,21:00:00,17126.47,17133.85,17126.47,17131.87,0,0,djia
2014-08-26,22:00:00,17131.58,17131.62,17104.62,17106.7,0,0,djia
2014-08-27,16:00:00,17106.7,17134.09,17098.57,17100.28,0,0,djia
2014-08-27,17:00:00,17100.44,17116.2,17090.61,17113.87,0,0,djia
2014-08-27,18:00:00,17114.12,17128.73,17110.55,17119.57,0,0,djia
2014-08-27,19:00:00,17119.48,17122.27,17105.25,17117.01,0,0,djia
2014-08-27,20:00:00,17117.07,17126.19,17116.56,17121.89,0,0,djia
2014-08-27,21:00:00,17121.85,17124.04,17097.39,17097.39,0,0,djia
2014-08-27,22:00:00,17095.59,17122.08,17090.87,17122.01,0,0,djia
2014-08-28,16:00:00,17122.01,17122.01,17018.33,17055.19,0,0,djia
2014-08-28,17:00:00,17055.52,17072.5,17031.85,17067.97,0,0,djia
2014-08-28,18:00:00,17068.52,17073.16,17054.74,17066.79,0,0,djia
2014-08-28,19:00:00,17066.79,17095.48,17064.76,17090.16,0,0,djia
2014-08-28,20:00:00,17090.16,17094.95,17084.02,17091.41,0,0,djia
2014-08-28,21:00:00,17091.39,17093.07,17078.58,17078.58,0,0,djia
2014-08-28,22:00:00,17078.68,17091.63,17070.54,17079.57,0,0,djia
2014-08-29,16:00:00,17079.57,17109.91,17058.16,17069.68,0,0,djia
2014-08-29,17:00:00,17069.23,17069.23,17035.45,17058.23,0,0,djia
2014-08-29,18:00:00,17058.05,17099.35,17058.05,17096.05,0,0,djia
2014-08-29,19:00:00,17096.44,17103.42,17076.58,17083.84,0,0,djia
2014-08-29,20:00:00,17083.97,17085.61,17066.55,17070.16,0,0,djia
2014-08-29,21:00:00,17070.16,17076.84,17063.92,17068.19,0,0,djia
2014-08-29,22:00:00,17068.17,17100,17057.89,17098.45,0,0,djia
2014-09-02,16:00:00,17098.45,17105.12,17051.73,17062.13,0,0,djia
2014-09-02,17:00:00,17064.28,17108.62,17049.77,17108.62,0,0,djia
2014-09-02,18:00:00,17109.07,17113.51,17052.44,17055.9,0,0,djia
2014-09-02,19:00:00,17056.03,17063.48,17022.54,17027.03,0,0,djia
2014-09-02,20:00:00,17025.27,17035.57,17009.36,17029.22,0,0,djia
2014-09-02,21:00:00,17028.9,17057.44,17028.59,17053.6,0,0,djia
2014-09-02,22:00:00,17053.27,17070.41,17044.32,17067.56,0,0,djia
2014-09-03,16:00:00,17067.56,17151.66,17067.56,17142.75,0,0,djia
2014-09-03,17:00:00,17143.2,17147.7,17113.67,17126.77,0,0,djia
2014-09-03,18:00:00,17126.32,17133.57,17088.72,17088.72,0,0,djia
2014-09-03,19:00:00,17087.79,17118.36,17080.09,17110.2,0,0,djia
2014-09-03,20:00:00,17110.33,17116.94,17093.78,17104.68,0,0,djia
2014-09-03,21:00:00,17104.71,17105.45,17070.83,17072.19,0,0,djia
2014-09-03,22:00:00,17072.15,17084.48,17060.31,17078.28,0,0,djia
2014-09-04,16:00:00,17078.28,17152.58,17076.48,17139.48,0,0,djia
2014-09-04,17:00:00,17139.64,17161.43,17130.11,17142.98,0,0,djia
2014-09-04,18:00:00,17143.21,17151.3,17113.29,17124.9,0,0,djia
2014-09-04,19:00:00,17124.29,17130.79,17111.79,17114.34,0,0,djia
2014-09-04,20:00:00,17114.66,17121.53,17103.09,17106.21,0,0,djia
2014-09-04,21:00:00,17106.21,17117.26,17064.41,17065.95,0,0,djia
2014-09-04,22:00:00,17065.21,17071.41,17030.12,17069.58,0,0,djia
2014-09-05,16:00:00,17069.58,17069.58,17024.5,17055.93,0,0,djia
2014-09-05,17:00:00,17056.09,17058.5,17009.62,17032.14,0,0,djia
2014-09-05,18:00:00,17032.3,17082.84,17029.86,17074.97,0,0,djia
2014-09-05,19:00:00,17075.26,17113.12,17071.99,17104.29,0,0,djia
2014-09-05,20:00:00,17103.94,17119.7,17098.25,17104.48,0,0,djia
2014-09-05,21:00:00,17105.19,17124.37,17105.18,17112.35,0,0,djia
2014-09-05,22:00:00,17112.61,17137.36,17110.04,17137.36,0,0,djia
2014-09-08,16:00:00,17124.71,17131.06,17101.91,17119.86,0,0,djia
2014-09-08,17:00:00,17118.1,17133.12,17085.39,17117.29,0,0,djia
2014-09-08,18:00:00,17117.16,17137.75,17110.29,17118,0,0,djia
2014-09-08,19:00:00,17118.1,17131.97,17109.14,17124.17,0,0,djia
2014-09-08,20:00:00,17123.56,17127.81,17079.27,17087.1,0,0,djia
2014-09-08,21:00:00,17086.82,17101.41,17084.52,17097.03,0,0,djia
2014-09-08,22:00:00,17097.55,17126.64,17097.48,17111.42,0,0,djia
2014-09-09,16:00:00,17111.42,17111.42,17019.81,17019.81,0,0,djia
2014-09-09,17:00:00,17019.81,17040.74,17010,17036.06,0,0,djia
2014-09-09,18:00:00,17036.47,17060.52,17032.75,17049.13,0,0,djia
2014-09-09,19:00:00,17049.13,17057.26,17033.78,17035.7,0,0,djia
2014-09-09,20:00:00,17036.54,17086.21,17031.4,17078.31,0,0,djia
2014-09-09,21:00:00,17078.41,17078.51,17030.34,17039.81,0,0,djia
2014-09-09,22:00:00,17039.81,17039.81,16993.29,17013.87,0,0,djia
2014-09-10,16:00:00,17013.87,17028.95,16982.42,16992.86,0,0,djia
2014-09-10,17:00:00,16992.86,17012.97,16974.76,16979.25,0,0,djia
2014-09-10,18:00:00,16979.42,17032.75,16976.11,17021.74,0,0,djia
2014-09-10,19:00:00,17022.09,17045.59,17014.44,17030.23,0,0,djia
2014-09-10,20:00:00,17030.03,17079.24,17029.76,17066,0,0,djia
2014-09-10,21:00:00,17065.75,17074.43,17047.42,17051.31,0,0,djia
2014-09-10,22:00:00,17051.21,17080.14,17051.19,17068.71,0,0,djia
2014-09-11,16:00:00,17068.71,17068.71,16989.92,17032.36,0,0,djia
2014-09-11,17:00:00,17032.75,17042.64,16984.01,17004.53,0,0,djia
2014-09-11,18:00:00,17003.43,17037.79,16999.39,17034.27,0,0,djia
2014-09-11,19:00:00,17033.88,17056.95,17025.17,17032.75,0,0,djia
2014-09-11,20:00:00,17032.52,17038.79,17012.26,17017.4,0,0,djia
2014-09-11,21:00:00,17018.65,17052.59,17018.65,17032.38,0,0,djia
2014-09-11,22:00:00,17032.4,17052.56,17024.18,17049,0,0,djia
2014-09-12,16:00:00,17049,17049,16992.94,16995,0,0,djia
2014-09-12,17:00:00,16994.76,17038.56,16972.64,17035.03,0,0,djia
2014-09-12,18:00:00,17034.61,17034.64,16987.67,17001.52,0,0,djia
2014-09-12,19:00:00,16999.91,17005.2,16973.82,16981.1,0,0,djia
2014-09-12,20:00:00,16981.37,16987.87,16946.43,16957.29,0,0,djia
2014-09-12,21:00:00,16957.74,16976.2,16937.67,16951.96,0,0,djia
2014-09-12,22:00:00,16951.64,16989,16944.54,16987.51,0,0,djia
2014-09-15,16:00:00,16973.19,16999.64,16958.63,16970.52,0,0,djia
2014-09-15,17:00:00,16967.42,17005.75,16951.58,17005.75,0,0,djia
2014-09-15,18:00:00,17005.3,17012.04,16987.38,16998.46,0,0,djia
2014-09-15,19:00:00,16997.97,17014.4,16991.91,17007.04,0,0,djia
2014-09-15,20:00:00,17007.29,17021.06,17002.02,17002.41,0,0,djia
2014-09-15,21:00:00,17002.59,17051.66,17000.84,17036.03,0,0,djia
2014-09-15,22:00:00,17036.1,17043.06,17023.75,17031.14,0,0,djia
2014-09-16,16:00:00,17031.14,17035.8,16985.55,17033.95,0,0,djia
2014-09-16,17:00:00,17032.72,17041.26,17023.21,17024.79,0,0,djia
2014-09-16,18:00:00,17024.98,17121.25,17016.12,17114.31,0,0,djia
2014-09-16,19:00:00,17114.24,17144.35,17109.1,17131.2,0,0,djia
2014-09-16,20:00:00,17131.31,17167.05,17131.31,17153.87,0,0,djia
2014-09-16,21:00:00,17153.62,17163.44,17148.32,17151.23,0,0,djia
2014-09-16,22:00:00,17151.33,17156.6,17130.4,17131.97,0,0,djia
2014-09-17,16:00:00,17131.97,17169.25,17127.28,17165.9,0,0,djia
2014-09-17,17:00:00,17166.31,17173.49,17140.9,17150.59,0,0,djia
2014-09-17,18:00:00,17151.52,17158.56,17138.39,17148.47,0,0,djia
2014-09-17,19:00:00,17146.06,17152.52,17132.87,17138.58,0,0,djia
2014-09-17,20:00:00,17138.84,17161.32,17125.13,17159.71,0,0,djia
2014-09-17,21:00:00,17159.71,17191.05,17097.48,17183.67,0,0,djia
2014-09-17,22:00:00,17184.66,17220.43,17145.81,17156.85,0,0,djia
2014-09-18,16:00:00,17156.85,17222.78,17156.85,17222.78,0,0,djia
2014-09-18,17:00:00,17222.9,17255.01,17215.3,17238.57,0,0,djia
2014-09-18,18:00:00,17238.54,17252.25,17232.92,17240.08,0,0,djia
2014-09-18,19:00:00,17240.05,17253.7,17240.05,17252.22,0,0,djia
2014-09-18,20:00:00,17252.19,17253.83,17241.86,17250.42,0,0,djia
2014-09-18,21:00:00,17250.31,17262.91,17247.21,17247.98,0,0,djia
2014-09-18,22:00:00,17247.47,17275.26,17245.68,17265.99,0,0,djia
2014-09-19,16:00:00,17265.99,17349.39,17263.36,17333.49,0,0,djia
2014-09-19,17:00:00,17332.98,17337.21,17306.9,17317.37,0,0,djia
2014-09-19,18:00:00,17317.37,17328.37,17298.49,17301.55,0,0,djia
2014-09-19,19:00:00,17302.41,17304.49,17281.63,17290.5,0,0,djia
2014-09-19,20:00:00,17290.37,17295.09,17258.04,17288.73,0,0,djia
2014-09-19,21:00:00,17289.15,17310.63,17283.19,17310.63,0,0,djia
2014-09-19,22:00:00,17311.04,17318.86,17278.5,17279.74,0,0,djia
2014-09-22,16:00:00,17279.74,17279.74,17241.17,17251.65,0,0,djia
2014-09-22,17:00:00,17251.27,17271.13,17212.06,17219.15,0,0,djia
2014-09-22,18:00:00,17218.73,17227.59,17197.41,17201.45,0,0,djia
2014-09-22,19:00:00,17202.19,17211.25,17194.14,17204.02,0,0,djia
2014-09-22,20:00:00,17203.73,17214.59,17189.09,17192.25,0,0,djia
2014-09-22,21:00:00,17191.85,17197.38,17163.85,17169.22,0,0,djia
2014-09-22,22:00:00,17169.06,17189.06,17159.42,17172.68,0,0,djia
2014-09-23,16:00:00,17172.68,17172.68,17115.05,17152.23,0,0,djia
2014-09-23,17:00:00,17151.2,17171.88,17129.64,17131.48,0,0,djia
2014-09-23,18:00:00,17131.5,17148.02,17108.85,17142.73,0,0,djia
2014-09-23,19:00:00,17142.83,17149.35,17101.25,17102.05,0,0,djia
2014-09-23,20:00:00,17101.98,17106.96,17075.17,17077.91,0,0,djia
2014-09-23,21:00:00,17076.85,17088.56,17062.62,17077.99,0,0,djia
2014-09-23,22:00:00,17078.36,17108.61,17055.87,17055.87,0,0,djia
2014-09-24,16:00:00,17055.87,17085.22,17046.9,17062.16,0,0,djia
2014-09-24,17:00:00,17060.57,17085.35,17035.41,17075.2,0,0,djia
2014-09-24,18:00:00,17075.36,17149.44,17072.23,17146.45,0,0,djia
2014-09-24,19:00:00,17147.09,17150.17,17134.12,17144.14,0,0,djia
2014-09-24,20:00:00,17143.72,17182.4,17142.28,17179.46,0,0,djia
2014-09-24,21:00:00,17179.85,17218.57,17172.55,17213.92,0,0,djia
2014-09-24,22:00:00,17214.21,17226.56,17203.52,17210.06,0,0,djia
2014-09-25,16:00:00,17210.06,17210.06,17086.85,17097.8,0,0,djia
2014-09-25,17:00:00,17094.01,17101.14,16986.9,17021.51,0,0,djia
2014-09-25,18:00:00,17021.03,17023.12,16985.14,16987.64,0,0,djia
2014-09-25,19:00:00,16987.31,16997.15,16954.55,16967.09,0,0,djia
2014-09-25,20:00:00,16967.34,16986.61,16947.14,16954.85,0,0,djia
2014-09-25,21:00:00,16954.98,16992.1,16947.95,16976.04,0,0,djia
2014-09-25,22:00:00,16976.29,16998.18,16945.8,16945.8,0,0,djia
2014-09-26,16:00:00,16948.619,17030.02,16948.109,17001.801,0,0,djia
2014-09-26,17:00:00,17003.211,17051.051,17000.061,17024.211,0,0,djia
2014-09-26,18:00:00,17028.381,17038.75,16988.6,17005.07,0,0,djia
2014-09-26,19:00:00,17005.301,17031.48,17004.359,17020.971,0,0,djia
2014-09-26,20:00:00,17021,17049.449,17020.119,17047.91,0,0,djia
2014-09-26,21:00:00,17047.84,17148.15,17047.65,17129.211,0,0,djia
2014-09-26,22:00:00,17129.109,17140.73,17105.25,17113.15,0,0,djia
2014-09-29,16:00:00,17113.15,17113.15,16935.07,16986.58,0,0,djia
2014-09-29,17:00:00,16985.04,17043.72,16972.67,17028.45,0,0,djia
2014-09-29,18:00:00,17028.35,17074.24,17023.05,17073.27,0,0,djia
2014-09-29,19:00:00,17073.27,17073.27,17011.62,17032.43,0,0,djia
2014-09-29,20:00:00,17031.95,17059.28,17017.79,17049.93,0,0,djia
2014-09-29,21:00:00,17049.93,17060.3,17001.5,17050.57,0,0,djia
2014-09-29,22:00:00,17050.92,17094.87,17048.86,17071.22,0,0,djia
2014-09-30,16:00:00,17071.22,17098.67,17031.63,17050.36,0,0,djia
2014-09-30,17:00:00,17050.59,17110.44,17017.37,17108.8,0,0,djia
2014-09-30,18:00:00,17108.82,17145.04,17105.77,17114.6,0,0,djia
2014-09-30,19:00:00,17115.66,17126.67,17055.42,17071.38,0,0,djia
2014-09-30,20:00:00,17070.9,17095.24,17019.1,17037.5,0,0,djia
2014-09-30,21:00:00,17037.41,17065.98,17018.91,17053.88,0,0,djia
2014-09-30,22:00:00,17053.92,17086.69,17034.9,17042.9,0,0,djia
2014-10-01,16:00:00,17042.9,17042.9,16906.59,16926.88,0,0,djia
2014-10-01,17:00:00,16927.08,16928.3,16862.86,16904.67,0,0,djia
2014-10-01,18:00:00,16903.89,16924.73,16859.18,16871.21,0,0,djia
2014-10-01,19:00:00,16870.88,16875.01,16831.9,16835.18,0,0,djia
2014-10-01,20:00:00,16835.76,16846.03,16784.94,16792.65,0,0,djia
2014-10-01,21:00:00,16793.69,16831.45,16791.26,16792.86,0,0,djia
2014-10-01,22:00:00,16792.99,16845.07,16776.42,16804.71,0,0,djia
2014-10-02,16:00:00,16804.71,16813.95,16772.85,16797.95,0,0,djia
2014-10-02,17:00:00,16799.4,16803.13,16733.2,16735.88,0,0,djia
2014-10-02,18:00:00,16734.15,16752.95,16674.92,16716.5,0,0,djia
2014-10-02,19:00:00,16716.66,16763.64,16711.17,16763.22,0,0,djia
2014-10-02,20:00:00,16761.68,16808.91,16756.7,16782.52,0,0,djia
2014-10-02,21:00:00,16782.1,16856.93,16782.1,16840.89,0,0,djia
2014-10-02,22:00:00,16840.38,16840.38,16790.59,16801.05,0,0,djia
2014-10-03,16:00:00,16801.05,16967.28,16801.05,16946.97,0,0,djia
2014-10-03,17:00:00,16946.42,16977.93,16911.2,16927.72,0,0,djia
2014-10-03,18:00:00,16925.7,16947.53,16917.19,16942.42,0,0,djia
2014-10-03,19:00:00,16941.91,17010.5,16935.94,17003.66,0,0,djia
2014-10-03,20:00:00,17003.99,17005.78,16980.88,16993.77,0,0,djia
2014-10-03,21:00:00,16993.06,17025.11,16992.29,17012.77,0,0,djia
2014-10-03,22:00:00,17012.49,17027.77,17001.12,17009.69,0,0,djia
2014-10-06,16:00:00,17009.69,17099.39,17007.06,17084.57,0,0,djia
2014-10-06,17:00:00,17079.57,17088.49,17012.78,17025.59,0,0,djia
2014-10-06,18:00:00,17026.07,17046.85,16959.12,16974.57,0,0,djia
2014-10-06,19:00:00,16974.95,16997.73,16932.82,16942.3,0,0,djia
2014-10-06,20:00:00,16940.98,16996.59,16930.87,16985.19,0,0,djia
2014-10-06,21:00:00,16986.29,17019.76,16967.95,17006.29,0,0,djia
2014-10-06,22:00:00,17006.26,17015.79,16977.65,16991.91,0,0,djia
2014-10-07,16:00:00,16991.91,16991.91,16829.27,16865.01,0,0,djia
2014-10-07,17:00:00,16865.01,16923,16863.18,16881.21,0,0,djia
2014-10-07,18:00:00,16881.15,16881.15,16827.18,16863.21,0,0,djia
2014-10-07,19:00:00,16863.21,16891.53,16849.18,16855.82,0,0,djia
2014-10-07,20:00:00,16856.02,16878.59,16841.73,16866.2,0,0,djia
2014-10-07,21:00:00,16865.84,16869.12,16795.84,16805.1,0,0,djia
2014-10-07,22:00:00,16803.77,16810.61,16715.79,16719.39,0,0,djia
2014-10-08,16:00:00,16719.39,16760.94,16707.09,16713.13,0,0,djia
2014-10-08,17:00:00,16713.13,16748.86,16673.36,16680.7,0,0,djia
2014-10-08,18:00:00,16680.7,16755.96,16663.81,16751.72,0,0,djia
2014-10-08,19:00:00,16751.72,16768.39,16734.86,16741.85,0,0,djia
2014-10-08,20:00:00,16744.66,16807.18,16744.5,16802.27,0,0,djia
2014-10-08,21:00:00,16801.11,16949.01,16800.02,16912.02,0,0,djia
2014-10-08,22:00:00,16912.06,17006.53,16912.06,16994.22,0,0,djia
2014-10-09,16:00:00,16994.22,16994.22,16887.97,16901.55,0,0,djia
2014-10-09,17:00:00,16901.9,16940.56,16846.16,16879.83,0,0,djia
2014-10-09,18:00:00,16879,16900.91,16748.58,16767.88,0,0,djia
2014-10-09,19:00:00,16767.9,16777.8,16691.49,16740.22,0,0,djia
2014-10-09,20:00:00,16739.61,16760.01,16660.28,16711.3,0,0,djia
2014-10-09,21:00:00,16708.63,16708.63,16649.17,16670.23,0,0,djia
2014-10-09,22:00:00,16669.75,16741.84,16652.89,16659.25,0,0,djia
2014-10-10,16:00:00,16659.25,16753.39,16628.41,16721,0,0,djia
2014-10-10,17:00:00,16718.46,16719.74,16611.44,16672,0,0,djia
2014-10-10,18:00:00,16672.45,16696.5,16621.88,16659.06,0,0,djia
2014-10-10,19:00:00,16656.65,16755.96,16656.65,16708.89,0,0,djia
2014-10-10,20:00:00,16708.57,16713.83,16662.52,16694.53,0,0,djia
2014-10-10,21:00:00,16694.76,16713.13,16633.21,16637.57,0,0,djia
2014-10-10,22:00:00,16638.6,16642.1,16544.1,16544.1,0,0,djia
2014-10-13,16:00:00,16544.1,16593.87,16498.34,16530.68,0,0,djia
2014-10-13,17:00:00,16529.91,16552,16463.68,16515.38,0,0,djia
2014-10-13,18:00:00,16513.98,16549.38,16479.5,16523.66,0,0,djia
2014-10-13,19:00:00,16523.57,16601.61,16504.04,16566.81,0,0,djia
2014-10-13,20:00:00,16566.9,16583.66,16517.45,16527.87,0,0,djia
2014-10-13,21:00:00,16530.39,16551.81,16499.54,16502.38,0,0,djia
2014-10-13,22:00:00,16503.64,16512.03,16312.48,16321.07,0,0,djia
2014-10-14,16:00:00,16321.07,16433.27,16321.07,16351.52,0,0,djia
2014-10-14,17:00:00,16355.46,16428.12,16330.97,16391.08,0,0,djia
2014-10-14,18:00:00,16393.35,16460.81,16389.3,16444.72,0,0,djia
2014-10-14,19:00:00,16444.6,16463.48,16397.97,16422.28,0,0,djia
2014-10-14,20:00:00,16421.77,16442.86,16371.87,16406.67,0,0,djia
2014-10-14,21:00:00,16408.6,16424.32,16338.83,16351.64,0,0,djia
2014-10-14,22:00:00,16351.64,16372.96,16275.29,16315.19,0,0,djia
2014-10-15,16:00:00,16315.19,16315.19,15946.67,16154.74,0,0,djia
